IMEISV,IMSI
3596160406962701,454063302951870
3580860403468301,454061191533558
3553010420720401,454063302489230
3591480404996601,454063302888292
3598990427817001,454063308005906
3585370411413701,454061101437804
3564400430601401,454063307136172
3581500458379701,454061101426444
0125350013974610,454061106001267
3591880461058101,454063307352722
0130370003099104,454063307344471
3570900230336500,454061180006162
3523350211282400,454064500506775
3585670417433227,454061101108074
3577370427202769,454063392533735
0125390075014313,454063307074150
3596510422657501,454061101282863
3565590133656934,454063800082952
0126480086518415,454063307151786
0127490060624815,454063307249511
0125460071969010,454063307112423
0130290056750902,454063307028885
8619610117743301,454063303048626
3515540523876201,454063302914343
3515540526829201,454063302907572
0129250016654508,454063306045495
0125370001631108,454061105029723
0127490037434214,454063307262381
3593740440044601,454061101467317
3521660543865901,454063308025193
0128420008323314,454061105021172
0125470087534110,454061106052225
3517510400438001,454063302679962
0127510014547210,454063307202545
3585370445102301,454063302875292
0127480075872810,454063307223629
0128370058818914,454061106092192
3585370420729301,454063302027801
3517100508946108,454061106108335
3596510400398501,454061101451774
0130370007563904,454061106122863
3595750431213701,454063302943992
3517100554078606,454063307326134
3559210426111201,454061082178422
3518230568665101,454063302827996
0130070068213105,454063307050388
3590900449610401,454063302288044
0130060045161204,454063307280674
0125380039199113,454061106038488
0129610046065215,454063302942782
0125360086446415,454061106036154
3537910491996014,454061192608325
3529400301920601,454063302913720
3585370411414101,454063302918703
0130620004760404,454061106142202
3596160470803701,454063302344240
3593720476499001,454063302938081
3515540512261401,454063302684020
3532260185545214,454061191479094
0127450011122714,454063307326693
3553100486864701,454063302952051
3595750430950401,454063307109624
0119830085173814,454063302872815
3585370418679001,454061101441397
3599590405922101,454063302006727
3591480405206001,454063302973233
3597690300396700,454061103037706
3588800396275500,454064500543306
3596160407419701,454063302670465
3596160437564901,454063302979678
3589610005180601,454061101451909
0125430077275011,454061106009935
0130470006064703,454063307339072
0130450075089704,454061106139129
3588480422647901,454061101462205
0130460008769905,454061106146759
3585370424584801,454063302099147
3516830513177325,454063392570288
0128510027060615,454063307222176
3564510410561043,454063302941480
0128030000310508,454063306040703
0127470096971213,454063307009314
0130440009221305,454063307362270
0128010083863209,454063306043388
3584900458109801,454061100207550
0125850019806949,454061192568063
3529740224266216,454061101398581
3555580409269101,454063302813222
3596510400395501,454061101471676
3581500490255201,454063302915398
0127430089324114,454063307265404
0125450076788506,454061106044082
3573310480794701,454063308003244
0121540006282315,454063302723674
0125410019114511,454063307090171
3515540512261301,454063302953176
3515540521899101,454061101473209
3567850403591848,454061192660924
0126550083852010,454063307158083
0125370082069611,454063307080106
0125410060554814,454063307080389
0130620009084905,454061106119248
0126550025542313,454063307203262
3577370404419569,454063302913872
0121540088357909,454063302998196
0126440065729910,454063307222797
3518230548103201,454063302999214
3591880461709701,454063307335219
0126450008067211,454063307182226
3585370412819701,454061101423420
3542320423395600,454061103046184
0125400069673214,454061105025302
3590900451577901,454063302957272
3581500490180101,454063302356764
3596510404910101,454063308003175
0126470087964115,454063307192958
0124270078361315,454063306038437
0130380010608704,454063307316663
0126110079410556,454063392584267
3518220547796401,454063391474731
3595480447686301,454063302571550
3596510468335401,454061101458601
3529740218541716,454061101378131
0127560048601512,454061106059620
3521670517971601,454063308036841
0130400048959903,454063307332079
0126700083047608,454063306043720
0129590009922615,454063302930044
3596160455807101,454063308028272
0124190021573314,454063307069275
3517100513618203,454063300538798
0130030045178504,454063307011674
3595750442134401,454063302944417
0125370091931610,454063307171938
3596510422687401,454063302206357
3593500233559531,454063391484896
0125340050924414,454061106047555
0121560093183105,454063302760170
0124850092639946,454061191487362
3593720486177701,454063300062892
0125460033377114,454063307117487
3596160447166801,454063302990449
3596160408577401,454063306038298
0127560066210915,454063883717022
3515540514453901,454061101394201
3596160470643301,454063302794435
0129570025186515,454063302678558
0124260044494210,454063307011343
3585370412889401,454061101443870
3597690300387200,454061103037711
3562160426885400,454063302923626
0127430060459515,454063302492181
0125330082195414,454061106044526
3553100488311501,454063302916125
3597780424645801,454063302981183
0124250019931604,454061106023524
0130630068183805,454063307320848
0130340092095404,454063307326076
3585670416816927,454061101502382
0124190084463604,454063306039333
0127490079052514,454063307091469
0127480032653910,454063307211105
0127440032497415,454063307361668
0124270086151104,454063306026210
0126540040141009,454061106054575
0125410066487515,454061106051608
3585370420715401,454063302295711
3582790429819204,454063391517346
3545230400421922,454063302058507
3517370506959501,454061106054754
3595750433161901,454063307056181
0130450065140503,454063307328413
3594700233363945,454061192672069
0126510038176807,454063307352442
3515540521659901,454063302994941
3587840400516501,454063302652695
3518220515530801,454063307297691
3584720413422801,454061101122690
0128460023437315,454063307270733
3598420408152201,454061101488926
0126560074043710,454063307212122
0130320057471905,454063307312823
3563990405013416,454063302789922
3550310407143103,454063302751695
0126850010773155,454061191477390
3590900488542901,454063307111037
0130060079082204,454063306024300
0127440096117613,454061106011577
0130370018411804,454061106110340
0125430042412113,454061106087780
0127500003224414,454063307094864
0130070073496405,454063307008271
0125430015366611,454063302837965
3585080428314464,454063391495990
0130300026152405,454061106128392
0124260092988813,454063307041069
0130490027498905,454061106136850
3553100488353501,454063300128174
3588480422092801,454061101372944
3581500455965301,454063883712643
0130460081803205,454063307036378
3553010475503101,454063302752166
0127450039996814,454063307184742
3585370413225601,454063302616404
0124200041692714,454063307022187
3585080488251564,454061101488337
3547950406104901,454063302771123
0124170079110010,454063307050127
0125430067053713,454063307281757
0130080013391904,454063307237486
3590900450900901,454063302422260
3598070164037932,454061192145680
3517100511320008,454063307342750
3596510400312201,454063302965812
3585170476362864,454063392573853
0130060029178802,454063307236768
0130050011958305,454063307287281
0130380051029704,454063307043332
3585060459780564,454063302600033
3565140407998903,454063302969029
0130020017785405,454063307239252
3520370318720300,454061101465635
49990106400001,454063307025682
3548470413486110,454063302829161
3529740217788316,454061103034237
0130030044046005,454063307297743
0127510061784108,454063307157422
3596160486068901,454061101219424
0125440043402306,454061106041234
3596160486096901,454063302976935
3596160419974101,454061101253881
0129570030245113,454063307316987
0128440042477414,454061106098560
0124290011863710,454061106007434
0130080089469404,454063307274827
0126940058370744,454061192517958
0125600004181021,454063392442787
3559830333646912,454064500581277
3585370410569301,454063302045745
0125460045480410,454063307121721
3597690301845400,454061103037700
0130300018839404,454063307044430
0130070021381304,454061106112117
3551680366903360,454061191525348
3595480416421701,454063302763991
0128000080753209,454061105037380
0128370009807815,454063307244639
3581500458374101,454063302610092
0130460036748303,454061106128723
3553010434620101,454061101428981
0127490025152215,454063302463973
3529660366352763,454063392550812
3570410382036901,454061191474133
3596160407369201,454061101455968
0125450033057015,454063307115644
0126110036515356,454061192596382
0130080060786105,454063307295630
0124190017126014,454063306021483
3550670472608001,454061101117607
3585370494818401,454063302416255
0130070068943505,454063307270784
0130380034200602,454063307306064
3559830333723912,454064500581553
3593290433941918,454063392497689
3599610416551601,454063302612000
3517100514700508,454063307360298
3515540512448101,454061101447919
3518160518304601,454063300513518
0128430009804915,454063307231964
0130330096005605,454061106086304
3550670472997301,454063302201438
3591880458555201,454063307350523
3597850459563201,454061101500137
0130040039912805,454063307280302
3588800395403500,454064500545544
0125370009910406,454063307103958
0121540074808116,454061100127222
3593720495923501,454061101440853
0124160027714604,454063307072097
0127480023280515,454063307167679
3596160443413301,454063302309085
3596160471435701,454063302009269
3583130410803201,454063308010456
3583420431561801,454063392526920
3515540530485801,454063883701759
3596160494347501,454063302944531
0130080026709105,454061106122155
3544060439862101,454063308018356
